DISTRICT_NUMBER,DISTRICT,CAMPUS_NUMBER,CAMPUS,REGION,COUNTY,SCHOOL_TYPE,GRADES_SERVED,CHARTER,URBANICITY,NUMBER_OF_STUDENTS,OVERALL_RATING,OVERALL_SCORE,%_ECONOMICALLY_DISADVANTAGED,%_EB/EL_STUDENTS,FREE_LUNCH_QUALIFIED_COUNT,REDUCED-PRICE_LUNCH_QUALIFIED_COUNT,RACE_AMERICAN_INDIAN_OR_ALASKA_NATIVE,RACE_ASIAN,RACE_BLACK_OR_AFRICAN_AMERICAN,RACE_HISPANIC/LATINO,RACE_NATIVE_HAWAIIAN_OR_OTHER_PACIFIC_ISLANDER,RACE_TWO_OR_MORE_RACES,RACE_WHITE,TEACHERS_COUNT,LAT,LONG,MEDIAN_HOUSEHOLD_INCOME_AREA
84910,CLEAR CREEK ISD,84910119.0,WEDGEWOOD EL,REGION 04: HOUSTON,GALVESTON,Elementary,EE - 05,No,Suburban,655,C,72,0.565,0.078,330.0,41.0,4.0,38.0,112.0,514.0,0.0,80.0,572.0,45.5,29.5273,-95.18207,108456.0
84910,CLEAR CREEK ISD,84910120.0,I W AND ELEANOR HYDE EL,REGION 04: HOUSTON,GALVESTON,Elementary,EE - 05,No,Suburban,636,B,87,0.244,0.072,135.0,20.0,2.0,64.0,46.0,296.0,2.0,64.0,806.0,38.0,29.52672,-95.04583,
84910,CLEAR CREEK ISD,84910121.0,NORTH POINTE EL,REGION 04: HOUSTON,GALVESTON,Elementary,EE - 05,No,Urban,657,B,82,0.492,0.253,287.0,38.0,6.0,290.0,120.0,446.0,6.0,62.0,392.0,45.0,29.60488,-95.13998,
84910,CLEAR CREEK ISD,84910122.0,ART AND PAT GOFORTH EL,REGION 04: HOUSTON,GALVESTON,Elementary,EE - 05,No,,834,B,87,0.265,0.072,199.0,23.0,8.0,122.0,138.0,342.0,0.0,88.0,994.0,50.0,,,
84910,CLEAR CREEK ISD,84910123.0,HENRY BAUERSCHLAG EL,REGION 04: HOUSTON,GALVESTON,Elementary,EE - 05,No,,798,B,88,0.189,0.07,131.0,21.0,6.0,88.0,74.0,402.0,0.0,82.0,950.0,48.0,,,
84910,CLEAR CREEK ISD,84910124.0,FALCON PASS EL,REGION 04: HOUSTON,GALVESTON,Elementary,EE - 05,No,Urban,566,A,91,0.412,0.15,211.0,22.0,0.0,142.0,96.0,344.0,2.0,78.0,484.0,37.78,29.57525,-95.11173,
84910,CLEAR CREEK ISD,84910125.0,ARLYNE & ALAN WEBER EL,REGION 04: HOUSTON,GALVESTON,Elementary,EE - 05,No,,760,A,91,0.487,0.411,319.0,53.0,2.0,590.0,118.0,594.0,4.0,50.0,170.0,50.52,,,
84910,CLEAR CREEK ISD,84910126.0,G W ROBINSON,REGION 04: HOUSTON,GALVESTON,Elementary,KG - 05,No,Suburban,552,B,87,0.342,0.058,177.0,13.0,6.0,32.0,64.0,258.0,0.0,54.0,708.0,36.0,29.5712,-95.0588,
84910,CLEAR CREEK ISD,84910127.0,DARWIN L GILMORE EL,REGION 04: HOUSTON,GALVESTON,Elementary,KG - 05,No,,701,B,87,0.213,0.047,138.0,22.0,4.0,58.0,50.0,328.0,4.0,92.0,946.0,44.22,,,
84910,CLEAR CREEK ISD,84910128.0,RALPH PARR EL,REGION 04: HOUSTON,GALVESTON,Elementary,KG - 05,No,,702,A,91,0.375,0.063,233.0,30.0,6.0,106.0,122.0,404.0,6.0,48.0,716.0,42.0,,,
84910,CLEAR CREEK ISD,84910129.0,SANDRA MOSSMAN EL,REGION 04: HOUSTON,GALVESTON,Elementary,KG - 05,No,,764,B,84,0.208,0.062,139.0,20.0,16.0,82.0,86.0,336.0,2.0,84.0,932.0,42.0,,,
84910,CLEAR CREEK ISD,84910130.0,CAMPBELL EL,REGION 04: HOUSTON,GALVESTON,Elementary,EE - 05,No,Urban,726,A,90,0.193,0.098,122.0,18.0,2.0,134.0,110.0,368.0,6.0,64.0,770.0,46.7,30.28295,-97.715,
84910,CLEAR CREEK ISD,84910130.0,CAMPBELL EL,REGION 04: HOUSTON,GALVESTON,Elementary,EE - 05,No,Rural,726,A,90,0.193,0.098,122.0,18.0,2.0,134.0,110.0,368.0,6.0,64.0,770.0,46.7,33.15149,-95.95433,
84911,FRIENDSWOOD ISD,84911001.0,FRIENDSWOOD H S,REGION 04: HOUSTON,GALVESTON,High School,09 - 12,No,Suburban,1978,A,91,0.105,0.017,,,10.0,286.0,64.0,802.0,6.0,172.0,2620.0,128.7,29.51495,-95.21089,
84911,FRIENDSWOOD ISD,84911041.0,FRIENDSWOOD J H,REGION 04: HOUSTON,GALVESTON,Middle School,06 - 08,No,Suburban,1465,A,91,0.111,0.023,,,6.0,196.0,42.0,598.0,8.0,122.0,1962.0,87.81,29.52763,-95.20206,
84911,FRIENDSWOOD ISD,84911101.0,WESTWOOD EL,REGION 04: HOUSTON,GALVESTON,Elementary,EE - 02,No,Suburban,635,B,89,0.195,0.077,109.0,15.0,2.0,66.0,22.0,278.0,2.0,74.0,830.0,42.42,29.52685,-95.21343,
84911,FRIENDSWOOD ISD,84911101.0,WESTWOOD EL,REGION 04: HOUSTON,GALVESTON,Elementary,EE - 02,No,Urban,635,B,89,0.195,0.077,109.0,15.0,2.0,66.0,22.0,278.0,2.0,74.0,830.0,42.42,29.81029,-95.55403,
84911,FRIENDSWOOD ISD,84911101.0,WESTWOOD EL,REGION 04: HOUSTON,GALVESTON,Elementary,EE - 02,No,Rural,635,B,89,0.195,0.077,109.0,15.0,2.0,66.0,22.0,278.0,2.0,74.0,830.0,42.42,31.7493,-95.6773,
84911,FRIENDSWOOD ISD,84911102.0,C W CLINE EL,REGION 04: HOUSTON,GALVESTON,Elementary,KG - 03,No,,784,B,85,0.08,0.026,54.0,9.0,2.0,96.0,30.0,320.0,4.0,98.0,1052.0,51.43,,,
84911,FRIENDSWOOD ISD,84911103.0,ZUE S BALES INT,REGION 04: HOUSTON,GALVESTON,Elementary,03 - 05,No,Suburban,677,B,89,0.186,0.04,106.0,20.0,2.0,44.0,18.0,360.0,2.0,46.0,882.0,42.5,29.53218,-95.22026,
84911,FRIENDSWOOD ISD,84911104.0,WINDSONG INT,REGION 04: HOUSTON,GALVESTON,Elementary,03 - 05,No,,650,A,94,0.075,0.037,44.0,5.0,2.0,102.0,18.0,246.0,2.0,76.0,856.0,42.43,,,
85902,POST ISD,85902001.0,POST H S,REGION 17: LUBBOCK,GARZA,High School,09 - 12,No,Rural,217,B,87,0.608,0.074,129.0,3.0,2.0,2.0,24.0,246.0,0.0,20.0,140.0,20.6,33.18719,-101.37978,51348.0
85902,POST ISD,85902041.0,POST MIDDLE,REGION 17: LUBBOCK,GARZA,Middle School,06 - 08,No,Rural,183,F,51,0.661,0.104,121.0,0.0,2.0,0.0,18.0,236.0,0.0,14.0,96.0,11.04,33.18927,-101.38243,
85902,POST ISD,85902101.0,POST EL,REGION 17: LUBBOCK,GARZA,Elementary,PK - 05,No,Suburban,338,F,58,0.763,0.098,256.0,3.0,2.0,0.0,32.0,432.0,0.0,38.0,178.0,23.67,29.88318,-95.55286,
85902,POST ISD,85902101.0,POST EL,REGION 17: LUBBOCK,GARZA,Elementary,PK - 05,No,Rural,338,F,58,0.763,0.098,256.0,3.0,2.0,0.0,32.0,432.0,0.0,38.0,178.0,23.67,33.18927,-101.38118,
85903,SOUTHLAND ISD,85903001.0,SOUTHLAND SCHOOL,REGION 17: LUBBOCK,GARZA,Elem/Secondary,KG - 12,No,Rural,126,D,69,0.683,0.0,86.0,0.0,0.0,0.0,2.0,142.0,0.0,4.0,104.0,17.17,33.36142,-101.55366,
86024,DOSS CONSOLIDATED CSD,86024101.0,DOSS EL,REGION 13: AUSTIN,GILLESPIE,Elementary,KG - 05,No,Urban,22,B,89,0.0,0.0,,,0.0,4.0,0.0,16.0,0.0,0.0,24.0,2.0,30.35628,-97.76382,
86024,DOSS CONSOLIDATED CSD,86024101.0,DOSS EL,REGION 13: AUSTIN,GILLESPIE,Elementary,KG - 05,No,Rural,22,B,89,0.0,0.0,,,0.0,4.0,0.0,16.0,0.0,0.0,24.0,2.0,30.4818,-99.1692,
86901,FREDERICKSBURG ISD,86901001.0,FREDERICKSBURG H S,REGION 13: AUSTIN,GILLESPIE,High School,09 - 12,No,Rural,1003,C,74,0.48,0.095,406.0,75.0,2.0,20.0,10.0,910.0,0.0,40.0,1024.0,74.61,30.26089,-98.88229,
86901,FREDERICKSBURG ISD,86901002.0,GILLESPIE COUNTY H S,REGION 13: AUSTIN,GILLESPIE,High School,09 - 12,No,,40,C,76,0.7,0.1,28.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,34.0,1.56,,,
86901,FREDERICKSBURG ISD,86901041.0,FREDERICKSBURG MIDDLE,REGION 13: AUSTIN,GILLESPIE,Middle School,06 - 08,No,Rural,684,B,85,0.58,0.187,338.0,59.0,0.0,8.0,0.0,716.0,0.0,22.0,622.0,49.45,30.27817,-98.86971,
86901,FREDERICKSBURG ISD,86901102.0,FREDERICKSBURG EL,REGION 13: AUSTIN,GILLESPIE,Elementary,02 - 05,No,Rural,740,C,73,0.674,0.245,436.0,64.0,2.0,8.0,2.0,840.0,0.0,24.0,612.0,50.52,30.2876,-98.85856,
86901,FREDERICKSBURG ISD,86901103.0,STONEWALL EL,REGION 13: AUSTIN,GILLESPIE,Elementary,KG - 05,No,Rural,108,B,85,0.481,0.056,43.0,9.0,0.0,0.0,0.0,40.0,0.0,2.0,174.0,7.43,30.2238,-98.634,73710.0
86901,FREDERICKSBURG ISD,86901104.0,FREDERICKSBURG PRI,REGION 13: AUSTIN,GILLESPIE,Elementary,EE - 01,No,,505,C,73,0.784,0.311,354.0,44.0,0.0,4.0,8.0,598.0,2.0,6.0,412.0,33.67,,,
86902,HARPER ISD,86902001.0,HARPER H S,REGION 15: SAN ANGELO,GILLESPIE,High School,09 - 12,No,Rural,188,A,91,0.293,0.027,47.0,8.0,0.0,0.0,0.0,46.0,0.0,4.0,326.0,19.96,30.294,-99.2454,
86902,HARPER ISD,86902041.0,HARPER MIDDLE,REGION 15: SAN ANGELO,GILLESPIE,Middle School,05 - 08,No,Rural,179,B,85,0.374,0.022,55.0,12.0,0.0,0.0,4.0,52.0,0.0,6.0,296.0,13.85,30.294,-99.2454,
86902,HARPER ISD,86902101.0,HARPER EL,REGION 15: SAN ANGELO,GILLESPIE,Elementary,PK - 04,No,Rural,216,B,87,0.431,0.037,80.0,13.0,0.0,0.0,2.0,108.0,0.0,12.0,312.0,17.19,30.294,-99.2454,
87901,GLASSCOCK COUNTY ISD,87901001.0,GARDEN CITY H S,REGION 18: MIDLAND,GLASSCOCK,Elem/Secondary,06 - 12,No,,153,A,94,0.196,0.078,25.0,5.0,0.0,0.0,0.0,136.0,0.0,2.0,168.0,16.45,,,
87901,GLASSCOCK COUNTY ISD,87901101.0,GARDEN CITY EL,REGION 18: MIDLAND,GLASSCOCK,Elementary,EE - 05,No,,140,A,93,0.143,0.093,15.0,5.0,0.0,0.0,0.0,118.0,0.0,2.0,164.0,17.55,,,
88902,GOLIAD ISD,88902001.0,GOLIAD H S,REGION 03: VICTORIA,GOLIAD,High School,09 - 12,No,Rural,404,C,75,0.46,0.015,168.0,19.0,2.0,4.0,38.0,356.0,0.0,18.0,392.0,33.77,28.67583,-97.39471,
88902,GOLIAD ISD,88902041.0,GOLIAD MIDDLE,REGION 03: VICTORIA,GOLIAD,Middle School,06 - 08,No,Rural,290,C,76,0.476,0.007,122.0,16.0,2.0,4.0,24.0,258.0,0.0,8.0,284.0,22.1,28.67481,-97.39468,54131.0
88902,GOLIAD ISD,88902104.0,GOLIAD EL,REGION 03: VICTORIA,GOLIAD,Elementary,EE - 05,No,Urban,613,B,86,0.553,0.015,312.0,27.0,4.0,4.0,32.0,618.0,0.0,32.0,544.0,40.14,31.89441,-102.38105,
88902,GOLIAD ISD,88902104.0,GOLIAD EL,REGION 03: VICTORIA,GOLIAD,Elementary,EE - 05,No,Rural,613,B,86,0.553,0.015,312.0,27.0,4.0,4.0,32.0,618.0,0.0,32.0,544.0,40.14,28.67062,-97.3931,
88902,GOLIAD ISD,88902104.0,GOLIAD EL,REGION 03: VICTORIA,GOLIAD,Elementary,EE - 05,No,Urban,613,B,86,0.553,0.015,312.0,27.0,4.0,4.0,32.0,618.0,0.0,32.0,544.0,40.14,31.50026,-100.45312,
89901,GONZALES ISD,89901001.0,GONZALES H S,REGION 13: AUSTIN,GONZALES,High School,09 - 12,No,Rural,791,C,77,0.681,0.193,523.0,16.0,4.0,0.0,110.0,1072.0,2.0,4.0,390.0,59.05,29.52173,-97.44482,
89901,GONZALES ISD,89901042.0,GONZALES J H,REGION 13: AUSTIN,GONZALES,Middle School,06 - 08,No,Rural,567,C,76,0.758,0.245,415.0,15.0,2.0,4.0,94.0,752.0,2.0,4.0,276.0,34.92,29.50215,-97.44773,
89901,GONZALES ISD,89901101.0,GONZALES EL,REGION 13: AUSTIN,GONZALES,Elementary,KG - 02,No,Urban,537,C,71,0.691,0.253,354.0,17.0,0.0,2.0,78.0,732.0,0.0,16.0,246.0,33.48,31.86909,-102.33719,
89901,GONZALES ISD,89901102.0,GONZALES NORTH AVENUE,REGION 13: AUSTIN,GONZALES,Elementary,03 - 05,No,,549,C,71,0.703,0.271,368.0,18.0,0.0,4.0,102.0,700.0,0.0,14.0,278.0,34.0,,,
89901,GONZALES ISD,89901104.0,GONZALES PRI ACADEMY,REGION 13: AUSTIN,GONZALES,Elementary,EE - PK,No,,159,C,71,0.792,0.245,117.0,11.0,4.0,2.0,28.0,202.0,0.0,8.0,78.0,10.0,,,
89903,NIXON-SMILEY CISD,89903001.0,NIXON-SMILEY H S,REGION 13: AUSTIN,GONZALES,High School,09 - 12,No,Rural,283,B,84,0.813,0.155,230.0,0.0,0.0,0.0,10.0,442.0,0.0,0.0,114.0,26.33,29.28143,-97.76082,
89903,NIXON-SMILEY CISD,89903002.0,NIXON-SMILEY CISD DAEP,REGION 13: AUSTIN,GONZALES,Middle School,06 - 09,No,,4,Not Rated,.,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,3.61,,,
89903,NIXON-SMILEY CISD,89903041.0,NIXON-SMILEY MIDDLE,REGION 13: AUSTIN,GONZALES,Middle School,05 - 08,No,Rural,300,B,82,0.807,0.29,235.0,7.0,0.0,0.0,2.0,458.0,0.0,12.0,128.0,27.81,29.27343,-97.63516,
89903,NIXON-SMILEY CISD,89903101.0,NIXON SMILEY EL,REGION 13: AUSTIN,GONZALES,Elementary,EE - 04,No,Rural,458,B,82,0.865,0.175,383.0,13.0,4.0,2.0,12.0,660.0,0.0,18.0,220.0,32.17,29.28143,-97.76082,
89905,WAELDER ISD,89905102.0,WAELDER SCHOOL,REGION 13: AUSTIN,GONZALES,Elem/Secondary,PK - 12,No,,290,D,65,0.955,0.297,277.0,0.0,0.0,0.0,34.0,498.0,0.0,4.0,44.0,30.55,,,
90902,LEFORS ISD,90902001.0,LEFORS SCHOOL,REGION 16: AMARILLO,GRAY,Elem/Secondary,PK - 12,No,Rural,187,D,62,0.615,0.032,106.0,9.0,2.0,6.0,0.0,62.0,0.0,14.0,290.0,18.42,35.4363,-100.8052,
90903,MCLEAN ISD,90903001.0,MCLEAN SCHOOL,REGION 16: AMARILLO,GRAY,Elem/Secondary,PK - 12,No,Rural,198,B,88,0.646,0.01,111.0,17.0,0.0,0.0,2.0,66.0,0.0,22.0,306.0,20.12,35.23562,-100.60118,76973.0
90904,PAMPA ISD,90904001.0,PAMPA H S,REGION 16: AMARILLO,GRAY,High School,09 - 12,No,Rural,1045,C,74,0.539,0.167,512.0,51.0,8.0,10.0,66.0,1032.0,0.0,46.0,930.0,71.37,35.54973,-100.96526,79142.0
90904,PAMPA ISD,90904042.0,PAMPA J H,REGION 16: AMARILLO,GRAY,Middle School,06 - 08,No,,738,D,68,0.668,0.224,462.0,31.0,4.0,8.0,48.0,742.0,0.0,30.0,644.0,54.5,,,
90904,PAMPA ISD,90904101.0,AUSTIN EL,REGION 16: AMARILLO,GRAY,Elementary,PK - 05,No,Urban,470,C,78,0.411,0.028,177.0,17.0,8.0,4.0,12.0,276.0,0.0,34.0,608.0,31.12,32.42109,-99.77418,
90904,PAMPA ISD,90904101.0,AUSTIN EL,REGION 16: AMARILLO,GRAY,Elementary,PK - 05,No,Rural,470,C,78,0.411,0.028,177.0,17.0,8.0,4.0,12.0,276.0,0.0,34.0,608.0,31.12,30.33295,-95.34038,
90904,PAMPA ISD,90904101.0,AUSTIN EL,REGION 16: AMARILLO,GRAY,Elementary,PK - 05,No,Suburban,470,C,78,0.411,0.028,177.0,17.0,8.0,4.0,12.0,276.0,0.0,34.0,608.0,31.12,32.96692,-96.97684,
90904,PAMPA ISD,90904101.0,AUSTIN EL,REGION 16: AMARILLO,GRAY,Elementary,PK - 05,No,Rural,470,C,78,0.411,0.028,177.0,17.0,8.0,4.0,12.0,276.0,0.0,34.0,608.0,31.12,30.03871,-94.88661,
90904,PAMPA ISD,90904101.0,AUSTIN EL,REGION 16: AMARILLO,GRAY,Elementary,PK - 05,No,Rural,470,C,78,0.411,0.028,177.0,17.0,8.0,4.0,12.0,276.0,0.0,34.0,608.0,31.12,28.96346,-96.65413,
90904,PAMPA ISD,90904101.0,AUSTIN EL,REGION 16: AMARILLO,GRAY,Elementary,PK - 05,No,Rural,470,C,78,0.411,0.028,177.0,17.0,8.0,4.0,12.0,276.0,0.0,34.0,608.0,31.12,32.33814,-96.64687,
90904,PAMPA ISD,90904101.0,AUSTIN EL,REGION 16: AMARILLO,GRAY,Elementary,PK - 05,No,Suburban,470,C,78,0.411,0.028,177.0,17.0,8.0,4.0,12.0,276.0,0.0,34.0,608.0,31.12,32.75031,-97.01249,
90904,PAMPA ISD,90904101.0,AUSTIN EL,REGION 16: AMARILLO,GRAY,Elementary,PK - 05,No,Suburban,470,C,78,0.411,0.028,177.0,17.0,8.0,4.0,12.0,276.0,0.0,34.0,608.0,31.12,27.9256,-97.28791,
90904,PAMPA ISD,90904101.0,AUSTIN EL,REGION 16: AMARILLO,GRAY,Elementary,PK - 05,No,Urban,470,C,78,0.411,0.028,177.0,17.0,8.0,4.0,12.0,276.0,0.0,34.0,608.0,31.12,26.20196,-97.68903,
90904,PAMPA ISD,90904101.0,AUSTIN EL,REGION 16: AMARILLO,GRAY,Elementary,PK - 05,No,Rural,470,C,78,0.411,0.028,177.0,17.0,8.0,4.0,12.0,276.0,0.0,34.0,608.0,31.12,34.72074,-100.54107,
90904,PAMPA ISD,90904101.0,AUSTIN EL,REGION 16: AMARILLO,GRAY,Elementary,PK - 05,No,Rural,470,C,78,0.411,0.028,177.0,17.0,8.0,4.0,12.0,276.0,0.0,34.0,608.0,31.12,35.55734,-100.96191,
90904,PAMPA ISD,90904101.0,AUSTIN EL,REGION 16: AMARILLO,GRAY,Elementary,PK - 05,No,Urban,470,C,78,0.411,0.028,177.0,17.0,8.0,4.0,12.0,276.0,0.0,34.0,608.0,31.12,31.46108,-100.46336,
90904,PAMPA ISD,90904101.0,AUSTIN EL,REGION 16: AMARILLO,GRAY,Elementary,PK - 05,No,Rural,470,C,78,0.411,0.028,177.0,17.0,8.0,4.0,12.0,276.0,0.0,34.0,608.0,31.12,33.4328,-101.6404,
90904,PAMPA ISD,90904101.0,AUSTIN EL,REGION 16: AMARILLO,GRAY,Elementary,PK - 05,No,Rural,470,C,78,0.411,0.028,177.0,17.0,8.0,4.0,12.0,276.0,0.0,34.0,608.0,31.12,33.12806,-95.6024,
90904,PAMPA ISD,90904101.0,AUSTIN EL,REGION 16: AMARILLO,GRAY,Elementary,PK - 05,No,Rural,470,C,78,0.411,0.028,177.0,17.0,8.0,4.0,12.0,276.0,0.0,34.0,608.0,31.12,32.73437,-97.78296,
90904,PAMPA ISD,90904101.0,AUSTIN EL,REGION 16: AMARILLO,GRAY,Elementary,PK - 05,No,,470,C,78,0.411,0.028,177.0,17.0,8.0,4.0,12.0,276.0,0.0,34.0,608.0,31.12,,,
90904,PAMPA ISD,90904105.0,LAMAR EL,REGION 16: AMARILLO,GRAY,Elementary,EE - 05,No,Urban,452,D,69,0.852,0.299,360.0,27.0,2.0,4.0,26.0,606.0,0.0,28.0,256.0,28.79,35.17421,-101.8546,
90904,PAMPA ISD,90904105.0,LAMAR EL,REGION 16: AMARILLO,GRAY,Elementary,EE - 05,No,Suburban,452,D,69,0.852,0.299,360.0,27.0,2.0,4.0,26.0,606.0,0.0,28.0,256.0,28.79,30.15304,-95.45445,
90904,PAMPA ISD,90904105.0,LAMAR EL,REGION 16: AMARILLO,GRAY,Elementary,EE - 05,No,Urban,452,D,69,0.852,0.299,360.0,27.0,2.0,4.0,26.0,606.0,0.0,28.0,256.0,28.79,27.78448,-97.41361,
90904,PAMPA ISD,90904105.0,LAMAR EL,REGION 16: AMARILLO,GRAY,Elementary,EE - 05,No,Urban,452,D,69,0.852,0.299,360.0,27.0,2.0,4.0,26.0,606.0,0.0,28.0,256.0,28.79,33.74598,-96.52916,
90904,PAMPA ISD,90904105.0,LAMAR EL,REGION 16: AMARILLO,GRAY,Elementary,EE - 05,No,Urban,452,D,69,0.852,0.299,360.0,27.0,2.0,4.0,26.0,606.0,0.0,28.0,256.0,28.79,31.77702,-106.48278,
90904,PAMPA ISD,90904105.0,LAMAR EL,REGION 16: AMARILLO,GRAY,Elementary,EE - 05,No,Urban,452,D,69,0.852,0.299,360.0,27.0,2.0,4.0,26.0,606.0,0.0,28.0,256.0,28.79,29.73926,-94.97044,
90904,PAMPA ISD,90904105.0,LAMAR EL,REGION 16: AMARILLO,GRAY,Elementary,EE - 05,No,Rural,452,D,69,0.852,0.299,360.0,27.0,2.0,4.0,26.0,606.0,0.0,28.0,256.0,28.79,33.09803,-96.08714,
90904,PAMPA ISD,90904105.0,LAMAR EL,REGION 16: AMARILLO,GRAY,Elementary,EE - 05,No,Urban,452,D,69,0.852,0.299,360.0,27.0,2.0,4.0,26.0,606.0,0.0,28.0,256.0,28.79,26.18245,-97.71134,
90904,PAMPA ISD,90904105.0,LAMAR EL,REGION 16: AMARILLO,GRAY,Elementary,EE - 05,No,Rural,452,D,69,0.852,0.299,360.0,27.0,2.0,4.0,26.0,606.0,0.0,28.0,256.0,28.79,27.51163,-97.86131,
90904,PAMPA ISD,90904105.0,LAMAR EL,REGION 16: AMARILLO,GRAY,Elementary,EE - 05,No,Rural,452,D,69,0.852,0.299,360.0,27.0,2.0,4.0,26.0,606.0,0.0,28.0,256.0,28.79,32.79976,-98.09383,
90904,PAMPA ISD,90904105.0,LAMAR EL,REGION 16: AMARILLO,GRAY,Elementary,EE - 05,No,Rural,452,D,69,0.852,0.299,360.0,27.0,2.0,4.0,26.0,606.0,0.0,28.0,256.0,28.79,35.51974,-100.9766,
90904,PAMPA ISD,90904105.0,LAMAR EL,REGION 16: AMARILLO,GRAY,Elementary,EE - 05,No,Urban,452,D,69,0.852,0.299,360.0,27.0,2.0,4.0,26.0,606.0,0.0,28.0,256.0,28.79,29.45842,-98.4657,
90904,PAMPA ISD,90904105.0,LAMAR EL,REGION 16: AMARILLO,GRAY,Elementary,EE - 05,No,Rural,452,D,69,0.852,0.299,360.0,27.0,2.0,4.0,26.0,606.0,0.0,28.0,256.0,28.79,29.36144,-100.88479,
90904,PAMPA ISD,90904105.0,LAMAR EL,REGION 16: AMARILLO,GRAY,Elementary,EE - 05,No,Rural,452,D,69,0.852,0.299,360.0,27.0,2.0,4.0,26.0,606.0,0.0,28.0,256.0,28.79,33.14615,-95.60008,
90904,PAMPA ISD,90904105.0,LAMAR EL,REGION 16: AMARILLO,GRAY,Elementary,EE - 05,No,Urban,452,D,69,0.852,0.299,360.0,27.0,2.0,4.0,26.0,606.0,0.0,28.0,256.0,28.79,33.89108,-98.46428,
90904,PAMPA ISD,90904107.0,TRAVIS EL,REGION 16: AMARILLO,GRAY,Elementary,KG - 05,No,Urban,355,C,79,0.623,0.056,205.0,16.0,4.0,4.0,16.0,234.0,0.0,18.0,434.0,22.53,27.76139,-97.41643,
90904,PAMPA ISD,90904107.0,TRAVIS EL,REGION 16: AMARILLO,GRAY,Elementary,KG - 05,No,Urban,355,C,79,0.623,0.056,205.0,16.0,4.0,4.0,16.0,234.0,0.0,18.0,434.0,22.53,31.82076,-106.44849,
90904,PAMPA ISD,90904107.0,TRAVIS EL,REGION 16: AMARILLO,GRAY,Elementary,KG - 05,No,Rural,355,C,79,0.623,0.056,205.0,16.0,4.0,4.0,16.0,234.0,0.0,18.0,434.0,22.53,32.33014,-96.62308,
90904,PAMPA ISD,90904107.0,TRAVIS EL,REGION 16: AMARILLO,GRAY,Elementary,KG - 05,No,Urban,355,C,79,0.623,0.056,205.0,16.0,4.0,4.0,16.0,234.0,0.0,18.0,434.0,22.53,29.77536,-95.03681,
90904,PAMPA ISD,90904107.0,TRAVIS EL,REGION 16: AMARILLO,GRAY,Elementary,KG - 05,No,Rural,355,C,79,0.623,0.056,205.0,16.0,4.0,4.0,16.0,234.0,0.0,18.0,434.0,22.53,33.128,-96.11119,
90904,PAMPA ISD,90904107.0,TRAVIS EL,REGION 16: AMARILLO,GRAY,Elementary,KG - 05,No,Urban,355,C,79,0.623,0.056,205.0,16.0,4.0,4.0,16.0,234.0,0.0,18.0,434.0,22.53,26.18846,-97.69026,
90904,PAMPA ISD,90904107.0,TRAVIS EL,REGION 16: AMARILLO,GRAY,Elementary,KG - 05,No,Urban,355,C,79,0.623,0.056,205.0,16.0,4.0,4.0,16.0,234.0,0.0,18.0,434.0,22.53,29.78838,-95.37447,
90904,PAMPA ISD,90904107.0,TRAVIS EL,REGION 16: AMARILLO,GRAY,Elementary,KG - 05,No,Rural,355,C,79,0.623,0.056,205.0,16.0,4.0,4.0,16.0,234.0,0.0,18.0,434.0,22.53,34.731,-100.54465,
90904,PAMPA ISD,90904107.0,TRAVIS EL,REGION 16: AMARILLO,GRAY,Elementary,KG - 05,No,Suburban,355,C,79,0.623,0.056,205.0,16.0,4.0,4.0,16.0,234.0,0.0,18.0,434.0,22.53,26.13536,-97.91684,
90904,PAMPA ISD,90904107.0,TRAVIS EL,REGION 16: AMARILLO,GRAY,Elementary,KG - 05,No,Rural,355,C,79,0.623,0.056,205.0,16.0,4.0,4.0,16.0,234.0,0.0,18.0,434.0,22.53,32.80406,-98.105,
90904,PAMPA ISD,90904107.0,TRAVIS EL,REGION 16: AMARILLO,GRAY,Elementary,KG - 05,No,Rural,355,C,79,0.623,0.056,205.0,16.0,4.0,4.0,16.0,234.0,0.0,18.0,434.0,22.53,35.56227,-100.97735,
90904,PAMPA ISD,90904107.0,TRAVIS EL,REGION 16: AMARILLO,GRAY,Elementary,KG - 05,No,Urban,355,C,79,0.623,0.056,205.0,16.0,4.0,4.0,16.0,234.0,0.0,18.0,434.0,22.53,29.91826,-93.9028,
90904,PAMPA ISD,90904107.0,TRAVIS EL,REGION 16: AMARILLO,GRAY,Elementary,KG - 05,No,Rural,355,C,79,0.623,0.056,205.0,16.0,4.0,4.0,16.0,234.0,0.0,18.0,434.0,22.53,29.8958,-97.92328,
90904,PAMPA ISD,90904107.0,TRAVIS EL,REGION 16: AMARILLO,GRAY,Elementary,KG - 05,No,Rural,355,C,79,0.623,0.056,205.0,16.0,4.0,4.0,16.0,234.0,0.0,18.0,434.0,22.53,33.13678,-95.60893,
90904,PAMPA ISD,90904108.0,WILSON EL,REGION 16: AMARILLO,GRAY,Elementary,KG - 05,No,Suburban,370,D,65,0.884,0.359,304.0,23.0,2.0,2.0,10.0,500.0,0.0,16.0,210.0,25.88,32.96598,-97.00668,
